severity,graphicId,displayName,usage,maps,impact,category,suggested,confidence,hasPreview,classicAssetPath,sourceTexturePath,sourceExt,sourceExists,sourceLoadsAsTexture,cropValid,cropInsideTexture,fallbackCandidates,issues,classificationReason
"WARNING",7756,"GRH 7756 (tex_5095.png)",3,1,28,"Unclassified","Unclassified",0.150,1,"Assets/AOMigrator/MapVisualV063/Generated/Sprites/GRH_7756.asset","Assets/Resources/AOMigrator/WorldV07/Textures/tex_5095.png",".png",1,1,1,1,1,"CLASSIFIER_STALE_15_PERCENT","Sprite vacío o casi vacío."
"WARNING",7764,"GRH 7764 (tex_5095.png)",3,1,28,"Unclassified","Unclassified",0.150,1,"Assets/AOMigrator/MapVisualV063/Generated/Sprites/GRH_7764.asset","Assets/Resources/AOMigrator/WorldV07/Textures/tex_5095.png",".png",1,1,1,1,1,"CLASSIFIER_STALE_15_PERCENT","Sprite vacío o casi vacío."
"WARNING",7760,"GRH 7760 (tex_5095.png)",2,1,27,"Unclassified","Unclassified",0.150,1,"Assets/AOMigrator/MapVisualV063/Generated/Sprites/GRH_7760.asset","Assets/Resources/AOMigrator/WorldV07/Textures/tex_5095.png",".png",1,1,1,1,1,"CLASSIFIER_STALE_15_PERCENT","Sprite vacío o casi vacío."
"WARNING",7739,"GRH 7739 (tex_5095.png)",1,1,26,"Unclassified","Unclassified",0.150,1,"Assets/AOMigrator/MapVisualV063/Generated/Sprites/GRH_7739.asset","Assets/Resources/AOMigrator/WorldV07/Textures/tex_5095.png",".png",1,1,1,1,1,"CLASSIFIER_STALE_15_PERCENT","Sprite vacío o casi vacío."
"WARNING",7743,"GRH 7743 (tex_5095.png)",1,1,26,"Unclassified","Unclassified",0.150,1,"Assets/AOMigrator/MapVisualV063/Generated/Sprites/GRH_7743.asset","Assets/Resources/AOMigrator/WorldV07/Textures/tex_5095.png",".png",1,1,1,1,1,"CLASSIFIER_STALE_15_PERCENT","Sprite vacío o casi vacío."
"WARNING",7747,"GRH 7747 (tex_5095.png)",1,1,26,"Unclassified","Unclassified",0.150,1,"Assets/AOMigrator/MapVisualV063/Generated/Sprites/GRH_7747.asset","Assets/Resources/AOMigrator/WorldV07/Textures/tex_5095.png",".png",1,1,1,1,1,"CLASSIFIER_STALE_15_PERCENT","Sprite vacío o casi vacío."
"WARNING",7751,"GRH 7751 (tex_5095.png)",1,1,26,"Unclassified","Unclassified",0.150,1,"Assets/AOMigrator/MapVisualV063/Generated/Sprites/GRH_7751.asset","Assets/Resources/AOMigrator/WorldV07/Textures/tex_5095.png",".png",1,1,1,1,1,"CLASSIFIER_STALE_15_PERCENT","Sprite vacío o casi vacío."
"OK",1,"GRH 1 (tex_1.png)",33177,9,33402,"Road","Road",1.000,1,"Assets/AOMigrator/MapVisualV063/Generated/Sprites/GRH_1.asset","Assets/AOMigrator/WorldV06/Textures/tex_1.png",".png",1,1,1,1,1,"","Camino neutro; gris 1.00, sat 0.00"
"OK",6003,"GRH 6003 (tex_6000.png)",5729,13,6054,"Grass","Grass",1.000,1,"Assets/AOMigrator/MapVisualV063/Generated/Sprites/GRH_6003.asset","Assets/AOMigrator/MapVisualV063/Textures/tex_6000.png",".png",1,1,1,1,1,"","Predominio verde 0.93, sat 0.70"
"OK",6015,"GRH 6015 (tex_6000.png)",5679,13,6004,"Grass","Grass",1.000,1,"Assets/AOMigrator/MapVisualV063/Generated/Sprites/GRH_6015.asset","Assets/AOMigrator/MapVisualV063/Textures/tex_6000.png",".png",1,1,1,1,1,"","Predominio verde 0.92, sat 0.70"
"OK",6007,"GRH 6007 (tex_6000.png)",5671,13,5996,"Grass","Grass",1.000,1,"Assets/AOMigrator/MapVisualV063/Generated/Sprites/GRH_6007.asset","Assets/AOMigrator/MapVisualV063/Textures/tex_6000.png",".png",1,1,1,1,1,"","Predominio verde 0.92, sat 0.70"
"OK",6014,"GRH 6014 (tex_6000.png)",5667,13,5992,"Grass","Grass",1.000,1,"Assets/AOMigrator/MapVisualV063/Generated/Sprites/GRH_6014.asset","Assets/AOMigrator/MapVisualV063/Textures/tex_6000.png",".png",1,1,1,1,1,"","Predominio verde 0.90, sat 0.70"
"OK",6002,"GRH 6002 (tex_6000.png)",5663,13,5988,"Grass","Grass",1.000,1,"Assets/AOMigrator/MapVisualV063/Generated/Sprites/GRH_6002.asset","Assets/AOMigrator/MapVisualV063/Textures/tex_6000.png",".png",1,1,1,1,1,"","Predominio verde 0.86, sat 0.70"
"OK",6006,"GRH 6006 (tex_6000.png)",5595,13,5920,"Grass","Grass",1.000,1,"Assets/AOMigrator/MapVisualV063/Generated/Sprites/GRH_6006.asset","Assets/AOMigrator/MapVisualV063/Textures/tex_6000.png",".png",1,1,1,1,1,"","Predominio verde 0.91, sat 0.70"
"OK",6000,"GRH 6000 (tex_6000.png)",5586,13,5911,"Grass","Grass",1.000,1,"Assets/AOMigrator/MapVisualV063/Generated/Sprites/GRH_6000.asset","Assets/AOMigrator/MapVisualV063/Textures/tex_6000.png",".png",1,1,1,1,1,"","Predominio verde 0.93, sat 0.70"
"OK",6011,"GRH 6011 (tex_6000.png)",5572,13,5897,"Grass","Grass",1.000,1,"Assets/AOMigrator/MapVisualV063/Generated/Sprites/GRH_6011.asset","Assets/AOMigrator/MapVisualV063/Textures/tex_6000.png",".png",1,1,1,1,1,"","Predominio verde 0.85, sat 0.70"
"OK",6012,"GRH 6012 (tex_6000.png)",5547,13,5872,"Grass","Grass",1.000,1,"Assets/AOMigrator/MapVisualV063/Generated/Sprites/GRH_6012.asset","Assets/AOMigrator/MapVisualV063/Textures/tex_6000.png",".png",1,1,1,1,1,"","Predominio verde 0.86, sat 0.69"
"OK",6008,"GRH 6008 (tex_6000.png)",5515,13,5840,"Grass","Grass",1.000,1,"Assets/AOMigrator/MapVisualV063/Generated/Sprites/GRH_6008.asset","Assets/AOMigrator/MapVisualV063/Textures/tex_6000.png",".png",1,1,1,1,1,"","Predominio verde 0.88, sat 0.69"
"OK",6001,"GRH 6001 (tex_6000.png)",5498,13,5823,"Grass","Grass",1.000,1,"Assets/AOMigrator/MapVisualV063/Generated/Sprites/GRH_6001.asset","Assets/AOMigrator/MapVisualV063/Textures/tex_6000.png",".png",1,1,1,1,1,"","Predominio verde 0.91, sat 0.70"
"OK",6004,"GRH 6004 (tex_6000.png)",5497,13,5822,"Grass","Grass",1.000,1,"Assets/AOMigrator/MapVisualV063/Generated/Sprites/GRH_6004.asset","Assets/AOMigrator/MapVisualV063/Textures/tex_6000.png",".png",1,1,1,1,1,"","Predominio verde 0.93, sat 0.70"
"OK",6010,"GRH 6010 (tex_6000.png)",5445,13,5770,"Grass","Grass",1.000,1,"Assets/AOMigrator/MapVisualV063/Generated/Sprites/GRH_6010.asset","Assets/AOMigrator/MapVisualV063/Textures/tex_6000.png",".png",1,1,1,1,1,"","Predominio verde 0.84, sat 0.69"
"OK",6005,"GRH 6005 (tex_6000.png)",5428,13,5753,"Grass","Grass",1.000,1,"Assets/AOMigrator/MapVisualV063/Generated/Sprites/GRH_6005.asset","Assets/AOMigrator/MapVisualV063/Textures/tex_6000.png",".png",1,1,1,1,1,"","Predominio verde 0.82, sat 0.70"
"OK",6013,"GRH 6013 (tex_6000.png)",5414,13,5739,"Grass","Grass",1.000,1,"Assets/AOMigrator/MapVisualV063/Generated/Sprites/GRH_6013.asset","Assets/AOMigrator/MapVisualV063/Textures/tex_6000.png",".png",1,1,1,1,1,"","Predominio verde 0.92, sat 0.70"
"OK",6009,"GRH 6009 (tex_6000.png)",5287,13,5612,"Grass","Grass",1.000,1,"Assets/AOMigrator/MapVisualV063/Generated/Sprites/GRH_6009.asset","Assets/AOMigrator/MapVisualV063/Textures/tex_6000.png",".png",1,1,1,1,1,"","Predominio verde 0.86, sat 0.70"
"OK",14290,"GRH 14290 (tex_5082.png)",1150,5,1275,"Dirt","Dirt",1.000,1,"Assets/AOMigrator/MapVisualV063/Generated/Sprites/GRH_14290.asset","Assets/AOMigrator/MapVisualV063/Textures/tex_5082.png",".png",1,1,1,1,1,"","Predominio marrón 0.82, sat 0.35"
"OK",49556,"GRH 49556 (tex_5068_padded.asset)",982,8,1182,"Dirt","Dirt",1.000,1,"Assets/AOMigrator/MapVisualV063/Generated/Sprites/GRH_49556.asset","Assets/AOMigrator/MapVisualV063/Generated/PaddedTextures/tex_5068_padded.asset",".asset",1,1,1,1,1,"","Predominio marrón 1.00, sat 0.75"
"OK",14288,"GRH 14288 (tex_5082.png)",1050,5,1175,"Dirt","Dirt",1.000,1,"Assets/AOMigrator/MapVisualV063/Generated/Sprites/GRH_14288.asset","Assets/AOMigrator/MapVisualV063/Textures/tex_5082.png",".png",1,1,1,1,1,"","Predominio marrón 0.73, sat 0.31"
"OK",14289,"GRH 14289 (tex_5082.png)",1040,5,1165,"Dirt","Dirt",1.000,1,"Assets/AOMigrator/MapVisualV063/Generated/Sprites/GRH_14289.asset","Assets/AOMigrator/MapVisualV063/Textures/tex_5082.png",".png",1,1,1,1,1,"","Predominio marrón 0.79, sat 0.35"
"OK",49555,"GRH 49555 (tex_5068_padded.asset)",957,8,1157,"Dirt","Dirt",1.000,1,"Assets/AOMigrator/MapVisualV063/Generated/Sprites/GRH_49555.asset","Assets/AOMigrator/MapVisualV063/Generated/PaddedTextures/tex_5068_padded.asset",".asset",1,1,1,1,1,"","Predominio marrón 1.00, sat 0.75"
"OK",6333,"GRH 6333 (tex_6215.png)",816,13,1141,"Grass","Grass",1.000,1,"Assets/AOMigrator/MapVisualV063/Generated/Sprites/GRH_6333.asset","Assets/AOMigrator/MapVisualV063/Textures/tex_6215.png",".png",1,1,1,1,1,"","Predominio verde 0.96, sat 0.72"
"OK",49553,"GRH 49553 (tex_5068_padded.asset)",935,8,1135,"Dirt","Dirt",1.000,1,"Assets/AOMigrator/MapVisualV063/Generated/Sprites/GRH_49553.asset","Assets/AOMigrator/MapVisualV063/Generated/PaddedTextures/tex_5068_padded.asset",".asset",1,1,1,1,1,"","Predominio marrón 1.00, sat 0.76"
"OK",49552,"GRH 49552 (tex_5068_padded.asset)",920,8,1120,"Dirt","Dirt",1.000,1,"Assets/AOMigrator/MapVisualV063/Generated/Sprites/GRH_49552.asset","Assets/AOMigrator/MapVisualV063/Generated/PaddedTextures/tex_5068_padded.asset",".asset",1,1,1,1,1,"","Predominio marrón 1.00, sat 0.75"
"OK",14286,"GRH 14286 (tex_5082.png)",985,5,1110,"Dirt","Dirt",1.000,1,"Assets/AOMigrator/MapVisualV063/Generated/Sprites/GRH_14286.asset","Assets/AOMigrator/MapVisualV063/Textures/tex_5082.png",".png",1,1,1,1,1,"","Predominio marrón 0.78, sat 0.33"
"OK",14282,"GRH 14282 (tex_5082.png)",950,5,1075,"Dirt","Dirt",1.000,1,"Assets/AOMigrator/MapVisualV063/Generated/Sprites/GRH_14282.asset","Assets/AOMigrator/MapVisualV063/Textures/tex_5082.png",".png",1,1,1,1,1,"","Predominio marrón 0.76, sat 0.34"
"OK",14287,"GRH 14287 (tex_5082.png)",920,5,1045,"Dirt","Dirt",1.000,1,"Assets/AOMigrator/MapVisualV063/Generated/Sprites/GRH_14287.asset","Assets/AOMigrator/MapVisualV063/Textures/tex_5082.png",".png",1,1,1,1,1,"","Predominio marrón 0.77, sat 0.34"
"OK",14284,"GRH 14284 (tex_5082.png)",905,5,1030,"Dirt","Dirt",1.000,1,"Assets/AOMigrator/MapVisualV063/Generated/Sprites/GRH_14284.asset","Assets/AOMigrator/MapVisualV063/Textures/tex_5082.png",".png",1,1,1,1,1,"","Predominio marrón 0.70, sat 0.32"
"OK",14285,"GRH 14285 (tex_5082.png)",900,5,1025,"Dirt","Dirt",1.000,1,"Assets/AOMigrator/MapVisualV063/Generated/Sprites/GRH_14285.asset","Assets/AOMigrator/MapVisualV063/Textures/tex_5082.png",".png",1,1,1,1,1,"","Predominio marrón 0.59, sat 0.26"
"OK",14281,"GRH 14281 (tex_5082.png)",895,5,1020,"Dirt","Dirt",1.000,1,"Assets/AOMigrator/MapVisualV063/Generated/Sprites/GRH_14281.asset","Assets/AOMigrator/MapVisualV063/Textures/tex_5082.png",".png",1,1,1,1,1,"","Predominio marrón 0.76, sat 0.33"
"OK",14278,"GRH 14278 (tex_5082.png)",890,5,1015,"Dirt","Dirt",1.000,1,"Assets/AOMigrator/MapVisualV063/Generated/Sprites/GRH_14278.asset","Assets/AOMigrator/MapVisualV063/Textures/tex_5082.png",".png",1,1,1,1,1,"","Predominio marrón 0.73, sat 0.32"
"OK",14280,"GRH 14280 (tex_5082.png)",875,5,1000,"Dirt","Dirt",1.000,1,"Assets/AOMigrator/MapVisualV063/Generated/Sprites/GRH_14280.asset","Assets/AOMigrator/MapVisualV063/Textures/tex_5082.png",".png",1,1,1,1,1,"","Predominio marrón 0.63, sat 0.27"
"OK",6334,"GRH 6334 (tex_6215.png)",671,13,996,"Grass","Grass",1.000,1,"Assets/AOMigrator/MapVisualV063/Generated/Sprites/GRH_6334.asset","Assets/AOMigrator/MapVisualV063/Textures/tex_6215.png",".png",1,1,1,1,1,"","Predominio verde 0.94, sat 0.72"
"OK",14277,"GRH 14277 (tex_5082.png)",825,5,950,"Dirt","Dirt",1.000,1,"Assets/AOMigrator/MapVisualV063/Generated/Sprites/GRH_14277.asset","Assets/AOMigrator/MapVisualV063/Textures/tex_5082.png",".png",1,1,1,1,1,"","Predominio marrón 0.79, sat 0.34"
"OK",14276,"GRH 14276 (tex_5082.png)",795,5,920,"Dirt","Dirt",1.000,1,"Assets/AOMigrator/MapVisualV063/Generated/Sprites/GRH_14276.asset","Assets/AOMigrator/MapVisualV063/Textures/tex_5082.png",".png",1,1,1,1,1,"","Predominio marrón 0.76, sat 0.33"
"OK",14283,"GRH 14283 (tex_5082.png)",760,5,885,"Dirt","Dirt",1.000,1,"Assets/AOMigrator/MapVisualV063/Generated/Sprites/GRH_14283.asset","Assets/AOMigrator/MapVisualV063/Textures/tex_5082.png",".png",1,1,1,1,1,"","Predominio marrón 0.76, sat 0.32"
"OK",8683,"GRH 8683 (tex_2.png)",858,1,883,"Unclassified","Other",0.340,1,"Assets/AOMigrator/MapVisualV063/Generated/Sprites/GRH_8683.asset","Assets/Resources/AOMigrator/WorldV07/Textures/tex_2.png",".png",1,1,1,1,1,"","Sin patrón fuerte. verde 0.00, marrón 0.00, gris 0.00, azul 0.00"
"OK",49554,"GRH 49554 (tex_5068_padded.asset)",680,8,880,"Dirt","Dirt",1.000,1,"Assets/AOMigrator/MapVisualV063/Generated/Sprites/GRH_49554.asset","Assets/AOMigrator/MapVisualV063/Generated/PaddedTextures/tex_5068_padded.asset",".asset",1,1,1,1,1,"","Predominio marrón 1.00, sat 0.75"
"OK",14279,"GRH 14279 (tex_5082.png)",740,5,865,"Dirt","Dirt",1.000,1,"Assets/AOMigrator/MapVisualV063/Generated/Sprites/GRH_14279.asset","Assets/AOMigrator/MapVisualV063/Textures/tex_5082.png",".png",1,1,1,1,1,"","Predominio marrón 0.82, sat 0.35"
"OK",49551,"GRH 49551 (tex_5068_padded.asset)",643,8,843,"Dirt","Dirt",1.000,1,"Assets/AOMigrator/MapVisualV063/Generated/Sprites/GRH_49551.asset","Assets/AOMigrator/MapVisualV063/Generated/PaddedTextures/tex_5068_padded.asset",".asset",1,1,1,1,1,"","Predominio marrón 1.00, sat 0.75"
"OK",14275,"GRH 14275 (tex_5082.png)",680,5,805,"Dirt","Dirt",1.000,1,"Assets/AOMigrator/MapVisualV063/Generated/Sprites/GRH_14275.asset","Assets/AOMigrator/MapVisualV063/Textures/tex_5082.png",".png",1,1,1,1,1,"","Predominio marrón 0.73, sat 0.33"
"OK",6332,"GRH 6332 (tex_6215.png)",392,12,692,"Grass","Grass",1.000,1,"Assets/AOMigrator/MapVisualV063/Generated/Sprites/GRH_6332.asset","Assets/AOMigrator/MapVisualV063/Textures/tex_6215.png",".png",1,1,1,1,1,"","Predominio verde 0.91, sat 0.72"
"OK",6335,"GRH 6335 (tex_6215.png)",388,12,688,"Grass","Grass",1.000,1,"Assets/AOMigrator/MapVisualV063/Generated/Sprites/GRH_6335.asset","Assets/AOMigrator/MapVisualV063/Textures/tex_6215.png",".png",1,1,1,1,1,"","Predominio verde 0.87, sat 0.72"
"OK",6325,"GRH 6325 (tex_6215.png)",376,12,676,"Dirt","Dirt",1.000,1,"Assets/AOMigrator/MapVisualV063/Generated/Sprites/GRH_6325.asset","Assets/AOMigrator/MapVisualV063/Textures/tex_6215.png",".png",1,1,1,1,1,"","Predominio marrón 0.83, sat 0.50"
"OK",6324,"GRH 6324 (tex_6215.png)",372,12,672,"Dirt","Dirt",1.000,1,"Assets/AOMigrator/MapVisualV063/Generated/Sprites/GRH_6324.asset","Assets/AOMigrator/MapVisualV063/Textures/tex_6215.png",".png",1,1,1,1,1,"","Predominio marrón 0.82, sat 0.51"
"OK",6326,"GRH 6326 (tex_6215.png)",360,12,660,"Dirt","Dirt",1.000,1,"Assets/AOMigrator/MapVisualV063/Generated/Sprites/GRH_6326.asset","Assets/AOMigrator/MapVisualV063/Textures/tex_6215.png",".png",1,1,1,1,1,"","Predominio marrón 0.89, sat 0.48"
"OK",6329,"GRH 6329 (tex_6215.png)",358,12,658,"Dirt","Dirt",1.000,1,"Assets/AOMigrator/MapVisualV063/Generated/Sprites/GRH_6329.asset","Assets/AOMigrator/MapVisualV063/Textures/tex_6215.png",".png",1,1,1,1,1,"","Predominio marrón 0.91, sat 0.48"
"OK",6323,"GRH 6323 (tex_6215.png)",354,12,654,"Grass","Grass",1.000,1,"Assets/AOMigrator/MapVisualV063/Generated/Sprites/GRH_6323.asset","Assets/AOMigrator/MapVisualV063/Textures/tex_6215.png",".png",1,1,1,1,1,"","Predominio verde 0.94, sat 0.72"
"OK",6328,"GRH 6328 (tex_6215.png)",354,12,654,"Dirt","Dirt",1.000,1,"Assets/AOMigrator/MapVisualV063/Generated/Sprites/GRH_6328.asset","Assets/AOMigrator/MapVisualV063/Textures/tex_6215.png",".png",1,1,1,1,1,"","Predominio marrón 0.91, sat 0.50"
"OK",6321,"GRH 6321 (tex_6215.png)",378,11,653,"Grass","Grass",1.000,1,"Assets/AOMigrator/MapVisualV063/Generated/Sprites/GRH_6321.asset","Assets/AOMigrator/MapVisualV063/Textures/tex_6215.png",".png",1,1,1,1,1,"","Predominio verde 0.86, sat 0.72"
"OK",6330,"GRH 6330 (tex_6215.png)",349,12,649,"Dirt","Dirt",1.000,1,"Assets/AOMigrator/MapVisualV063/Generated/Sprites/GRH_6330.asset","Assets/AOMigrator/MapVisualV063/Textures/tex_6215.png",".png",1,1,1,1,1,"","Predominio marrón 0.86, sat 0.51"
"OK",6327,"GRH 6327 (tex_6215.png)",346,12,646,"Dirt","Dirt",1.000,1,"Assets/AOMigrator/MapVisualV063/Generated/Sprites/GRH_6327.asset","Assets/AOMigrator/MapVisualV063/Textures/tex_6215.png",".png",1,1,1,1,1,"","Predominio marrón 0.80, sat 0.51"
"OK",6320,"GRH 6320 (tex_6215.png)",365,11,640,"Grass","Grass",1.000,1,"Assets/AOMigrator/MapVisualV063/Generated/Sprites/GRH_6320.asset","Assets/AOMigrator/MapVisualV063/Textures/tex_6215.png",".png",1,1,1,1,1,"","Predominio verde 0.89, sat 0.72"
"OK",6331,"GRH 6331 (tex_6215.png)",337,12,637,"Dirt","Dirt",1.000,1,"Assets/AOMigrator/MapVisualV063/Generated/Sprites/GRH_6331.asset","Assets/AOMigrator/MapVisualV063/Textures/tex_6215.png",".png",1,1,1,1,1,"","Predominio marrón 0.85, sat 0.52"
"OK",61266,"GRH 61266 (tex_5087.png)",362,11,637,"Grass","Grass",1.000,1,"Assets/AOMigrator/MapVisualV063/Generated/Sprites/GRH_61266.asset","Assets/AOMigrator/MapVisualV063/Textures/tex_5087.png",".png",1,1,1,1,1,"","Predominio verde 0.90, sat 0.70"
"OK",6322,"GRH 6322 (tex_6215.png)",358,11,633,"Grass","Grass",1.000,1,"Assets/AOMigrator/MapVisualV063/Generated/Sprites/GRH_6322.asset","Assets/AOMigrator/MapVisualV063/Textures/tex_6215.png",".png",1,1,1,1,1,"","Predominio verde 0.90, sat 0.73"
"OK",61262,"GRH 61262 (tex_5087.png)",358,11,633,"Grass","Grass",1.000,1,"Assets/AOMigrator/MapVisualV063/Generated/Sprites/GRH_61262.asset","Assets/AOMigrator/MapVisualV063/Textures/tex_5087.png",".png",1,1,1,1,1,"","Predominio verde 0.87, sat 0.69"
"OK",61270,"GRH 61270 (tex_5087.png)",348,11,623,"Grass","Grass",1.000,1,"Assets/AOMigrator/MapVisualV063/Generated/Sprites/GRH_61270.asset","Assets/AOMigrator/MapVisualV063/Textures/tex_5087.png",".png",1,1,1,1,1,"","Predominio verde 0.86, sat 0.69"
"OK",61274,"GRH 61274 (tex_5087.png)",345,11,620,"Grass","Grass",1.000,1,"Assets/AOMigrator/MapVisualV063/Generated/Sprites/GRH_61274.asset","Assets/AOMigrator/MapVisualV063/Textures/tex_5087.png",".png",1,1,1,1,1,"","Predominio verde 0.90, sat 0.70"
"OK",1236,"GRH 1236 (tex_5133.png)",563,2,613,"Floor","Floor",1.000,1,"Assets/AOMigrator/MapVisualV063/Generated/Sprites/GRH_1236.asset","Assets/Resources/AOMigrator/WorldV07/Textures/tex_5133.png",".png",1,1,1,1,1,"","Piso marrón sólido; marrón 1.00, cobertura 1.00"
"OK",1239,"GRH 1239 (tex_5133.png)",553,2,603,"Floor","Floor",1.000,1,"Assets/AOMigrator/MapVisualV063/Generated/Sprites/GRH_1239.asset","Assets/Resources/AOMigrator/WorldV07/Textures/tex_5133.png",".png",1,1,1,1,1,"","Piso marrón sólido; marrón 1.00, cobertura 1.00"
"OK",61265,"GRH 61265 (tex_5087.png)",322,11,597,"Grass","Grass",1.000,1,"Assets/AOMigrator/MapVisualV063/Generated/Sprites/GRH_61265.asset","Assets/AOMigrator/MapVisualV063/Textures/tex_5087.png",".png",1,1,1,1,1,"","Predominio verde 0.84, sat 0.69"
"OK",61261,"GRH 61261 (tex_5087.png)",319,11,594,"Grass","Grass",1.000,1,"Assets/AOMigrator/MapVisualV063/Generated/Sprites/GRH_61261.asset","Assets/AOMigrator/MapVisualV063/Textures/tex_5087.png",".png",1,1,1,1,1,"","Predominio verde 0.92, sat 0.69"
"OK",61269,"GRH 61269 (tex_5087.png)",310,11,585,"Grass","Grass",1.000,1,"Assets/AOMigrator/MapVisualV063/Generated/Sprites/GRH_61269.asset","Assets/AOMigrator/MapVisualV063/Textures/tex_5087.png",".png",1,1,1,1,1,"","Predominio verde 0.87, sat 0.69"
"OK",1244,"GRH 1244 (tex_5133.png)",533,2,583,"Floor","Floor",1.000,1,"Assets/AOMigrator/MapVisualV063/Generated/Sprites/GRH_1244.asset","Assets/Resources/AOMigrator/WorldV07/Textures/tex_5133.png",".png",1,1,1,1,1,"","Piso marrón sólido; marrón 1.00, cobertura 1.00"
"OK",61273,"GRH 61273 (tex_5087.png)",308,11,583,"Grass","Grass",1.000,1,"Assets/AOMigrator/MapVisualV063/Generated/Sprites/GRH_61273.asset","Assets/AOMigrator/MapVisualV063/Textures/tex_5087.png",".png",1,1,1,1,1,"","Predominio verde 0.91, sat 0.69"
"OK",61267,"GRH 61267 (tex_5087.png)",305,11,580,"Grass","Grass",1.000,1,"Assets/AOMigrator/MapVisualV063/Generated/Sprites/GRH_61267.asset","Assets/AOMigrator/MapVisualV063/Textures/tex_5087.png",".png",1,1,1,1,1,"","Predominio verde 0.92, sat 0.70"
"OK",1248,"GRH 1248 (tex_5133.png)",528,2,578,"Floor","Floor",1.000,1,"Assets/AOMigrator/MapVisualV063/Generated/Sprites/GRH_1248.asset","Assets/Resources/AOMigrator/WorldV07/Textures/tex_5133.png",".png",1,1,1,1,1,"","Piso marrón sólido; marrón 1.00, cobertura 1.00"
